document_id,entropy
11198,3.0435213032619193
491,2.805053290690814
10454,2.635013144824866
18496,2.9297695422923753
26174,2.376262233426859
22527,3.040225142347582
1288,2.21972348703555
24379,3.0779616339079015
12556,2.9735962064919144
18938,2.8523194378897414
8937,2.9652327666538927
15053,2.5053128931721425
19819,2.9376554002308763
18136,2.7139443642397767
1227,2.395175686195229
1921,2.550653522279725
21881,3.031150420870774
26654,2.6176876190280733
8517,2.8026042075754494
9299,2.2194884459061344
2595,2.7159572408025596
10193,2.743488059861042
26526,2.5258118315475904
12859,2.503066923386109
14278,2.9321061346821535
8936,2.3214169355877208
22761,3.2041491386200125
11075,2.6017872089942307
4771,2.7154046058188523
4471,2.680378060374359
12214,2.999271755740973
