threshold,fpr,tpr
0.51959586,0.31584000,0.77640000
0.51952982,0.31592000,0.77648000
0.51923829,0.31592000,0.77656000
0.51923651,0.31592000,0.77664000
0.51919866,0.31600000,0.77664000
0.51907063,0.31608000,0.77664000
0.51903760,0.31608000,0.77672000
0.51897067,0.31616000,0.77672000
0.51890254,0.31616000,0.77680000
0.51886612,0.31616000,0.77688000
0.51872271,0.31624000,0.77696000
0.51872402,0.31624000,0.77688000
0.51870745,0.31632000,0.77696000
0.51854408,0.31640000,0.77704000
0.51870209,0.31640000,0.77696000
0.51846647,0.31648000,0.77704000
0.51846451,0.31656000,0.77704000
0.51841819,0.31664000,0.77704000
0.51829839,0.31672000,0.77712000
0.51837808,0.31672000,0.77704000
0.51825625,0.31680000,0.77712000
0.51817304,0.31688000,0.77712000
0.51808870,0.31696000,0.77712000
0.51803297,0.31704000,0.77712000
0.51802260,0.31712000,0.77712000
0.51798552,0.31712000,0.77728000
0.51799089,0.31712000,0.77720000
0.51798016,0.31720000,0.77728000
0.51791304,0.31728000,0.77728000
0.51782411,0.31736000,0.77736000
0.51787335,0.31736000,0.77728000
0.51777512,0.31744000,0.77736000
0.51775032,0.31752000,0.77736000
0.51772207,0.31760000,0.77736000
0.51754826,0.31768000,0.77736000
0.51749283,0.31776000,0.77736000
0.51736486,0.31776000,0.77744000
0.51735741,0.31784000,0.77744000
0.51734537,0.31784000,0.77752000
0.51728284,0.31784000,0.77760000
0.51728225,0.31792000,0.77760000
0.51727062,0.31800000,0.77760000
0.51718509,0.31800000,0.77784000
0.51720524,0.31800000,0.77776000
0.51724595,0.31800000,0.77768000
0.51713771,0.31800000,0.77792000
0.51712161,0.31808000,0.77792000
0.51705569,0.31816000,0.77792000
0.51695347,0.31824000,0.77792000
0.51693666,0.31832000,0.77792000
0.51686680,0.31840000,0.77808000
0.51688159,0.31840000,0.77800000
0.51692826,0.31840000,0.77792000
0.51664150,0.31840000,0.77824000
0.51664895,0.31840000,0.77816000
0.51655108,0.31856000,0.77824000
0.51653957,0.31856000,0.77832000
0.51653570,0.31864000,0.77832000
0.51653105,0.31872000,0.77832000
0.51642066,0.31880000,0.77832000
0.51639235,0.31888000,0.77832000
0.51634818,0.31896000,0.77832000
0.51630491,0.31896000,0.77840000
0.51629198,0.31904000,0.77840000
0.51617110,0.31912000,0.77840000
0.51615989,0.31912000,0.77848000
0.51608324,0.31912000,0.77856000
0.51597959,0.31920000,0.77856000
0.51596284,0.31920000,0.77864000
0.51592255,0.31928000,0.77864000
0.51584172,0.31936000,0.77864000
0.51583844,0.31944000,0.77864000
0.51573288,0.31960000,0.77864000
0.51569957,0.31960000,0.77872000
0.51567918,0.31968000,0.77872000
0.51541370,0.31968000,0.77896000
0.51558083,0.31968000,0.77888000
0.51563132,0.31968000,0.77880000
0.51530951,0.31976000,0.77904000
0.51532000,0.31976000,0.77896000
0.51528943,0.31984000,0.77904000
0.51524913,0.31992000,0.77920000
0.51525319,0.31992000,0.77912000
0.51527160,0.31992000,0.77904000
0.51522321,0.31992000,0.77928000
0.51516503,0.32000000,0.77928000
0.51502502,0.32008000,0.77936000
0.51513487,0.32008000,0.77928000
0.51500410,0.32016000,0.77944000
0.51500517,0.32016000,0.77936000
0.51497477,0.32024000,0.77952000
0.51499510,0.32024000,0.77944000
0.51490986,0.32032000,0.77952000
0.51487452,0.32040000,0.77952000
0.51469499,0.32048000,0.77968000
0.51465672,0.32048000,0.77976000
0.51483166,0.32048000,0.77960000
0.51484042,0.32048000,0.77952000
0.51462096,0.32056000,0.77976000
0.51454252,0.32056000,0.77984000
0.51437283,0.32064000,0.77984000
0.51415867,0.32064000,0.78000000
0.51428723,0.32064000,0.77992000
0.51415163,0.32072000,0.78000000
0.51413482,0.32080000,0.78000000
0.51409763,0.32088000,0.78000000
0.51395559,0.32096000,0.78008000
0.51397538,0.32096000,0.78000000
0.51392412,0.32096000,0.78016000
0.51385033,0.32104000,0.78016000
0.51382220,0.32112000,0.78016000
0.51376498,0.32112000,0.78024000
0.51350933,0.32120000,0.78024000
0.51348567,0.32128000,0.78024000
0.51348078,0.32136000,0.78024000
0.51328188,0.32144000,0.78040000
0.51332015,0.32144000,0.78032000
0.51345605,0.32144000,0.78024000
0.51321614,0.32144000,0.78048000
0.51292908,0.32152000,0.78048000
0.51292592,0.32160000,0.78048000
0.51291502,0.32168000,0.78048000
0.51289403,0.32176000,0.78056000
0.51290047,0.32176000,0.78048000
0.51287085,0.32184000,0.78056000
0.51285702,0.32192000,0.78056000
0.51282454,0.32200000,0.78056000
0.51272124,0.32208000,0.78056000
0.51262993,0.32216000,0.78064000
0.51269525,0.32216000,0.78056000
0.51257110,0.32224000,0.78064000
0.51244229,0.32232000,0.78080000
0.51253188,0.32232000,0.78064000
0.51244467,0.32232000,0.78072000
0.51244104,0.32240000,0.78080000
0.51236445,0.32240000,0.78088000
0.51226926,0.32248000,0.78096000
0.51232100,0.32248000,0.78088000
0.51223040,0.32256000,0.78096000
0.51216567,0.32256000,0.78112000
0.51220685,0.32256000,0.78104000
0.51205474,0.32256000,0.78120000
0.51174527,0.32264000,0.78136000
0.51193738,0.32264000,0.78120000
0.51178527,0.32264000,0.78128000
0.51170462,0.32272000,0.78136000
0.51154947,0.32280000,0.78136000
0.51150274,0.32288000,0.78136000
0.51147121,0.32296000,0.78136000
0.51140308,0.32304000,0.78136000
0.51131421,0.32312000,0.78136000
0.51126665,0.32320000,0.78136000
0.51116914,0.32320000,0.78160000
0.51126075,0.32320000,0.78144000
0.51118457,0.32320000,0.78152000
0.51115924,0.32328000,0.78160000
0.51115310,0.32336000,0.78160000
0.51111841,0.32336000,0.78168000
0.51107264,0.32344000,0.78168000
0.51099604,0.32352000,0.78168000
0.51098800,0.32352000,0.78176000
0.51094741,0.32360000,0.78176000
0.51091206,0.32368000,0.78176000
0.51087368,0.32376000,0.78176000
0.51070887,0.32384000,0.78184000
0.51086092,0.32384000,0.78176000
0.51060843,0.32392000,0.78184000
0.51055932,0.32400000,0.78184000
0.51052362,0.32408000,0.78184000
0.51038480,0.32408000,0.78192000
0.51036143,0.32416000,0.78192000
0.51015389,0.32424000,0.78192000
0.51001108,0.32432000,0.78200000
0.51015019,0.32432000,0.78192000
0.50992805,0.32440000,0.78200000
0.50979137,0.32448000,0.78208000
0.50982529,0.32448000,0.78200000
0.50968856,0.32456000,0.78208000
0.50963086,0.32464000,0.78208000
0.50955719,0.32472000,0.78208000
0.50953954,0.32480000,0.78208000
0.50951207,0.32480000,0.78216000
0.50949198,0.32480000,0.78224000
0.50945073,0.32488000,0.78224000
0.50924605,0.32488000,0.78232000
0.50919956,0.32496000,0.78232000
0.50917107,0.32504000,0.78232000
0.50886691,0.32512000,0.78256000
0.50909853,0.32512000,0.78232000
0.50909543,0.32512000,0.78240000
0.50889492,0.32512000,0.78248000
0.50886112,0.32512000,0.78264000
0.50885588,0.32520000,0.78264000
0.50882977,0.32528000,0.78264000
0.50864792,0.32536000,0.78288000
0.50879228,0.32536000,0.78264000
0.50873291,0.32536000,0.78280000
0.50857234,0.32544000,0.78288000
0.50855863,0.32552000,0.78288000
0.50855702,0.32560000,0.78288000
0.50844300,0.32568000,0.78304000
0.50847024,0.32568000,0.78296000
0.50849658,0.32568000,0.78288000
0.50816292,0.32576000,0.78312000
0.50815898,0.32576000,0.78320000
0.50820404,0.32576000,0.78304000
0.50803918,0.32584000,0.78320000
0.50792247,0.32592000,0.78328000
0.50798661,0.32592000,0.78320000
0.50780404,0.32600000,0.78328000
0.50779909,0.32608000,0.78328000
0.50762647,0.32616000,0.78336000
0.50771976,0.32616000,0.78328000
0.50762516,0.32624000,0.78336000
0.50759268,0.32624000,0.78344000
0.50759262,0.32624000,0.78352000
0.50752360,0.32632000,0.78352000
0.50740349,0.32632000,0.78360000
0.50733399,0.32640000,0.78360000
0.50707030,0.32656000,0.78400000
0.50709617,0.32656000,0.78392000
0.50729066,0.32656000,0.78360000
0.50724816,0.32656000,0.78368000
0.50713342,0.32656000,0.78384000
0.50720316,0.32656000,0.78376000
0.50702596,0.32664000,0.78400000
0.50702405,0.32672000,0.78400000
0.50693589,0.32672000,0.78408000
0.50689524,0.32680000,0.78408000
0.50684440,0.32688000,0.78408000
0.50675029,0.32688000,0.78424000
0.50679934,0.32688000,0.78416000
0.50672370,0.32688000,0.78432000
0.50669169,0.32696000,0.78432000
0.50667918,0.32704000,0.78432000
0.50665981,0.32712000,0.78432000
0.50664651,0.32720000,0.78432000
0.50662214,0.32720000,0.78440000
0.50661719,0.32728000,0.78440000
0.50656605,0.32736000,0.78440000
0.50655401,0.32744000,0.78440000
0.50647998,0.32744000,0.78456000
0.50653130,0.32744000,0.78448000
0.50642937,0.32752000,0.78456000
0.50630724,0.32760000,0.78464000
0.50617379,0.32760000,0.78472000
0.50612032,0.32760000,0.78480000
0.50635618,0.32760000,0.78456000
0.50608325,0.32768000,0.78480000
0.50607711,0.32776000,0.78480000
0.50600040,0.32784000,0.78480000
0.50593168,0.32792000,0.78480000
0.50591648,0.32800000,0.78480000
0.50591213,0.32800000,0.78488000
0.50581712,0.32808000,0.78488000
0.50579941,0.32824000,0.78488000
0.50563753,0.32832000,0.78512000
0.50570488,0.32832000,0.78496000
0.50572556,0.32832000,0.78488000
0.50566465,0.32832000,0.78504000
0.50561941,0.32840000,0.78512000
0.50554043,0.32848000,0.78512000
0.50553733,0.32856000,0.78520000
0.50553787,0.32856000,0.78512000
0.50549924,0.32856000,0.78528000
0.50545579,0.32856000,0.78536000
0.50535488,0.32864000,0.78544000
0.50542819,0.32864000,0.78536000
0.50534350,0.32864000,0.78552000
0.50529456,0.32880000,0.78552000
0.50521588,0.32880000,0.78560000
0.50519711,0.32888000,0.78560000
0.50519353,0.32896000,0.78560000
0.50513148,0.32904000,0.78560000
0.50504053,0.32912000,0.78560000
0.50492930,0.32912000,0.78568000
0.50448650,0.32920000,0.78584000
0.50482565,0.32920000,0.78576000
0.50488842,0.32920000,0.78568000
0.50443804,0.32928000,0.78584000
0.50432241,0.32936000,0.78584000
0.50416464,0.32944000,0.78600000
0.50425881,0.32944000,0.78592000
0.50428253,0.32944000,0.78584000
0.50413996,0.32944000,0.78608000
0.50408596,0.32952000,0.78608000
0.50405151,0.32952000,0.78616000
0.50402808,0.32960000,0.78616000
0.50395912,0.32960000,0.78632000
0.50401020,0.32960000,0.78624000
0.50392050,0.32960000,0.78640000
0.50372928,0.32968000,0.78648000
0.50384814,0.32968000,0.78640000
0.50364453,0.32976000,0.78656000
0.50372189,0.32976000,0.78648000
0.50355542,0.32976000,0.78664000
0.50351471,0.32984000,0.78664000
0.50338030,0.32992000,0.78664000
0.50334609,0.33000000,0.78664000
0.50327140,0.33000000,0.78672000
0.50323534,0.33008000,0.78672000
0.50319201,0.33008000,0.78680000
0.50311625,0.33016000,0.78688000
0.50312579,0.33016000,0.78680000
0.50304723,0.33024000,0.78688000
0.50304580,0.33032000,0.78688000
0.50303674,0.33040000,0.78688000
0.50303626,0.33048000,0.78688000
0.50289780,0.33048000,0.78704000
0.50303066,0.33048000,0.78696000
0.50263637,0.33056000,0.78704000
0.50263453,0.33064000,0.78704000
0.50261241,0.33072000,0.78704000
0.50260532,0.33080000,0.78704000
0.50257969,0.33080000,0.78728000
0.50259167,0.33080000,0.78720000
0.50260079,0.33080000,0.78712000
0.50241667,0.33088000,0.78736000
0.50220531,0.33088000,0.78760000
0.50221950,0.33088000,0.78752000
0.50244468,0.33088000,0.78728000
0.50225246,0.33088000,0.78744000
0.50211740,0.33096000,0.78760000
0.50210780,0.33104000,0.78760000
0.50198895,0.33112000,0.78776000
0.50202256,0.33112000,0.78768000
0.50206798,0.33112000,0.78760000
0.50188231,0.33120000,0.78776000
0.50179142,0.33128000,0.78776000
0.50176859,0.33136000,0.78776000
0.50171584,0.33144000,0.78776000
0.50164509,0.33144000,0.78792000
0.50170177,0.33144000,0.78784000
0.50156718,0.33152000,0.78800000
0.50157845,0.33152000,0.78792000
0.50152624,0.33160000,0.78808000
0.50153762,0.33160000,0.78800000
0.50150800,0.33160000,0.78816000
0.50137985,0.33168000,0.78824000
0.50142306,0.33168000,0.78816000
0.50135165,0.33168000,0.78832000
0.50123674,0.33176000,0.78832000
0.50096035,0.33184000,0.78840000
0.50114441,0.33184000,0.78832000
0.50086427,0.33192000,0.78848000
0.50090873,0.33192000,0.78840000
0.50079864,0.33192000,0.78856000
0.50079042,0.33200000,0.78856000
0.50078869,0.33208000,0.78856000
0.50066888,0.33216000,0.78856000
0.50059068,0.33224000,0.78856000
0.50055945,0.33232000,0.78856000
0.50053775,0.33240000,0.78856000
0.50051397,0.33248000,0.78864000
0.50052935,0.33248000,0.78856000
0.50050104,0.33256000,0.78864000
0.50049406,0.33256000,0.78872000
0.50027448,0.33264000,0.78880000
0.50024027,0.33264000,0.78888000
0.50031871,0.33264000,0.78872000
0.50016999,0.33272000,0.78896000
0.50008923,0.33272000,0.78904000
0.50018823,0.33272000,0.78888000
0.50008219,0.33280000,0.78904000
0.50005424,0.33280000,0.78912000
0.50002271,0.33288000,0.78912000
0.50001484,0.33296000,0.78912000
0.50001162,0.33304000,0.78912000
0.49986669,0.33304000,0.78920000
0.49984169,0.33312000,0.78920000
0.49978659,0.33320000,0.78920000
0.49968144,0.33328000,0.78920000
0.49967632,0.33328000,0.78928000
0.49966335,0.33336000,0.78928000
0.49951434,0.33344000,0.78944000
0.49959287,0.33344000,0.78936000
0.49945885,0.33344000,0.78952000
0.49959901,0.33344000,0.78928000
0.49912843,0.33352000,0.78968000
0.49914280,0.33352000,0.78960000
0.49943334,0.33352000,0.78952000
0.49909654,0.33352000,0.78976000
0.49903181,0.33360000,0.78984000
0.49908471,0.33360000,0.78976000
0.49899751,0.33368000,0.78992000
0.49896064,0.33368000,0.79000000
0.49895221,0.33368000,0.79008000
0.49901989,0.33368000,0.78984000
0.49891150,0.33376000,0.79008000
0.49869847,0.33384000,0.79024000
0.49878252,0.33384000,0.79016000
0.49878281,0.33384000,0.79008000
0.49869260,0.33392000,0.79024000
0.49864364,0.33392000,0.79032000
0.49860984,0.33392000,0.79040000
0.49857926,0.33400000,0.79064000
0.49859169,0.33400000,0.79048000
0.49860811,0.33400000,0.79040000
0.49853534,0.33408000,0.79064000
0.49852717,0.33416000,0.79064000
0.49835414,0.33416000,0.79072000
0.49823290,0.33424000,0.79080000
0.49824843,0.33424000,0.79072000
0.49817148,0.33432000,0.79088000
0.49822414,0.33432000,0.79080000
0.49816427,0.33432000,0.79096000
0.49802905,0.33440000,0.79096000
0.49788922,0.33448000,0.79096000
0.49780461,0.33456000,0.79096000
0.49770153,0.33464000,0.79112000
0.49771392,0.33464000,0.79104000
0.49776238,0.33464000,0.79096000
0.49764401,0.33472000,0.79120000
0.49744281,0.33472000,0.79144000
0.49768505,0.33472000,0.79112000
0.49745041,0.33472000,0.79136000
0.49749109,0.33472000,0.79128000
0.49740323,0.33480000,0.79144000
0.49732608,0.33480000,0.79176000
0.49735126,0.33480000,0.79168000
0.49732360,0.33480000,0.79184000
0.49737939,0.33480000,0.79160000
0.49738035,0.33480000,0.79152000
0.49636951,0.33488000,0.79216000
0.49696064,0.33488000,0.79208000
0.49719498,0.33488000,0.79184000
0.49699113,0.33488000,0.79200000
0.49705091,0.33488000,0.79192000
0.49633679,0.33488000,0.79224000
0.49629194,0.33496000,0.79224000
0.49624729,0.33496000,0.79232000
0.49617028,0.33504000,0.79232000
0.49610829,0.33512000,0.79240000
0.49615782,0.33512000,0.79232000
0.49599296,0.33520000,0.79240000
0.49587944,0.33520000,0.79248000
0.49580923,0.33520000,0.79256000
0.49573064,0.33528000,0.79256000
0.49566337,0.33536000,0.79264000
0.49550861,0.33536000,0.79280000
0.49556386,0.33536000,0.79272000
0.49569079,0.33536000,0.79256000
0.49544272,0.33544000,0.79280000
0.49543163,0.33552000,0.79280000
0.49542356,0.33560000,0.79280000
0.49520883,0.33568000,0.79288000
0.49526954,0.33568000,0.79280000
0.49515015,0.33576000,0.79288000
0.49505955,0.33584000,0.79288000
0.49501598,0.33592000,0.79288000
0.49490798,0.33592000,0.79296000
0.49486014,0.33592000,0.79304000
0.49464503,0.33592000,0.79312000
0.49454495,0.33600000,0.79312000
0.49452996,0.33600000,0.79320000
0.49445644,0.33608000,0.79336000
0.49452436,0.33608000,0.79320000
0.49450916,0.33608000,0.79328000
0.49429888,0.33616000,0.79336000
0.49423528,0.33624000,0.79336000
0.49421978,0.33632000,0.79336000
0.49417064,0.33632000,0.79344000
0.49376854,0.33640000,0.79352000
0.49370763,0.33640000,0.79360000
0.49384218,0.33640000,0.79344000
0.49362233,0.33648000,0.79360000
0.49354973,0.33656000,0.79360000
0.49353579,0.33664000,0.79360000
0.49343660,0.33672000,0.79360000
0.49340463,0.33680000,0.79360000
0.49339887,0.33688000,0.79360000
0.49323955,0.33696000,0.79384000
0.49325323,0.33696000,0.79376000
0.49328086,0.33696000,0.79368000
0.49329624,0.33696000,0.79360000
0.49320430,0.33704000,0.79384000
0.49313754,0.33712000,0.79384000
0.49306443,0.33712000,0.79392000
0.49300173,0.33712000,0.79400000
0.49296626,0.33720000,0.79400000
0.49290347,0.33728000,0.79400000
0.49286491,0.33728000,0.79408000
0.49283385,0.33736000,0.79416000
0.49284446,0.33736000,0.79408000
0.49276102,0.33744000,0.79424000
0.49267617,0.33744000,0.79440000
0.49271369,0.33744000,0.79432000
0.49282888,0.33744000,0.79416000
0.49261066,0.33752000,0.79440000
0.49244943,0.33760000,0.79472000
0.49248561,0.33760000,0.79456000
0.49254820,0.33760000,0.79448000
0.49259320,0.33760000,0.79440000
0.49246445,0.33760000,0.79464000
0.49243230,0.33768000,0.79472000
0.49240908,0.33776000,0.79480000
0.49241197,0.33776000,0.79472000
0.49226934,0.33784000,0.79488000
0.49233854,0.33784000,0.79480000
0.49222144,0.33792000,0.79488000
0.49219683,0.33800000,0.79488000
0.49209830,0.33808000,0.79488000
0.49203682,0.33816000,0.79488000
0.49194041,0.33824000,0.79488000
0.49191824,0.33824000,0.79496000
0.49190354,0.33832000,0.79496000
0.49178725,0.33840000,0.79496000
0.49174184,0.33848000,0.79496000
0.49174124,0.33848000,0.79504000
0.49169531,0.33856000,0.79504000
0.49160361,0.33864000,0.79512000
0.49163496,0.33864000,0.79504000
0.49157608,0.33864000,0.79520000
0.49151546,0.33872000,0.79520000
0.49137047,0.33872000,0.79536000
0.49150693,0.33872000,0.79528000
0.49124938,0.33880000,0.79544000
0.49129802,0.33880000,0.79536000
0.49122643,0.33888000,0.79544000
0.49120393,0.33888000,0.79552000
0.49105585,0.33896000,0.79568000
0.49113700,0.33896000,0.79552000
0.49104533,0.33896000,0.79576000
0.49107754,0.33896000,0.79560000
0.49101153,0.33904000,0.79576000
0.49095625,0.33912000,0.79584000
0.49096400,0.33912000,0.79576000
0.49073353,0.33920000,0.79616000
0.49090338,0.33920000,0.79592000
0.49092609,0.33920000,0.79584000
0.49079752,0.33920000,0.79608000
0.49085948,0.33920000,0.79600000
0.49070978,0.33920000,0.79624000
0.49069518,0.33928000,0.79624000
0.49061576,0.33936000,0.79624000
0.49061531,0.33936000,0.79632000
0.49055040,0.33936000,0.79640000
0.49046102,0.33944000,0.79640000
0.49040413,0.33944000,0.79648000
0.49039537,0.33952000,0.79648000
0.49038357,0.33960000,0.79648000
0.49038142,0.33968000,0.79648000
0.49032566,0.33968000,0.79664000
0.49032709,0.33968000,0.79656000
0.49015787,0.33976000,0.79688000
0.49022886,0.33976000,0.79664000
0.49019018,0.33976000,0.79680000
0.49019936,0.33976000,0.79672000
0.49010679,0.33984000,0.79688000
0.49006030,0.33992000,0.79688000
0.49005160,0.33992000,0.79696000
0.48994792,0.34000000,0.79696000
0.48985237,0.34008000,0.79696000
0.48980212,0.34016000,0.79696000
0.48979813,0.34024000,0.79696000
0.48968205,0.34032000,0.79696000
0.48963574,0.34040000,0.79696000
0.48962420,0.34048000,0.79696000
0.48948693,0.34056000,0.79704000
0.48961392,0.34056000,0.79696000
0.48940355,0.34064000,0.79704000
0.48905295,0.34072000,0.79712000
0.48936632,0.34072000,0.79704000
0.48898488,0.34080000,0.79720000
0.48863819,0.34080000,0.79744000
0.48868030,0.34080000,0.79736000
0.48891625,0.34080000,0.79728000
0.48902398,0.34080000,0.79712000
0.48860994,0.34088000,0.79744000
0.48860231,0.34096000,0.79744000
0.48851413,0.34104000,0.79752000
0.48853454,0.34104000,0.79744000
0.48845324,0.34112000,0.79752000
0.48839945,0.34120000,0.79752000
0.48833507,0.34128000,0.79760000
0.48833528,0.34128000,0.79752000
0.48832148,0.34136000,0.79760000
0.48813477,0.34144000,0.79768000
0.48810089,0.34144000,0.79784000
0.48816654,0.34144000,0.79760000
0.48811513,0.34144000,0.79776000
0.48805931,0.34152000,0.79784000
0.48805639,0.34152000,0.79792000
0.48805079,0.34160000,0.79792000
0.48802829,0.34168000,0.79792000
0.48799804,0.34176000,0.79792000
0.48791242,0.34184000,0.79792000
0.48780528,0.34192000,0.79800000
0.48782820,0.34192000,0.79792000
0.48778775,0.34192000,0.79808000
0.48775586,0.34200000,0.79808000
0.48771578,0.34208000,0.79808000
0.48758101,0.34208000,0.79840000
0.48769978,0.34208000,0.79816000
0.48760432,0.34208000,0.79824000
0.48759270,0.34208000,0.79832000
0.48755148,0.34208000,0.79848000
0.48748791,0.34216000,0.79848000
0.48741096,0.34224000,0.79848000
0.48734742,0.34232000,0.79848000
0.48729697,0.34240000,0.79848000
0.48727348,0.34240000,0.79856000
0.48722368,0.34248000,0.79856000
0.48722205,0.34256000,0.79856000
0.48712590,0.34264000,0.79856000
0.48702794,0.34272000,0.79864000
0.48692346,0.34272000,0.79872000
0.48709518,0.34272000,0.79856000
0.48689845,0.34280000,0.79872000
0.48686609,0.34288000,0.79872000
0.48683009,0.34288000,0.79880000
0.48681667,0.34296000,0.79880000
0.48681325,0.34304000,0.79880000
0.48672986,0.34312000,0.79880000
0.48657277,0.34320000,0.79896000
0.48637936,0.34320000,0.79912000
0.48647746,0.34320000,0.79904000
0.48672512,0.34320000,0.79880000
0.48665345,0.34320000,0.79888000
0.48627424,0.34328000,0.79912000
0.48626703,0.34336000,0.79912000
0.48617402,0.34344000,0.79912000
0.48616299,0.34352000,0.79912000
0.48611069,0.34352000,0.79920000
0.48597720,0.34360000,0.79936000
0.48608893,0.34360000,0.79920000
0.48587874,0.34360000,0.79944000
0.48605919,0.34360000,0.79928000
0.48583591,0.34368000,0.79944000
0.48553267,0.34376000,0.79944000
0.48546746,0.34376000,0.79952000
0.48540297,0.34384000,0.79952000
0.48533434,0.34392000,0.79952000
0.48529088,0.34392000,0.79960000
0.48521543,0.34400000,0.79960000
0.48521060,0.34408000,0.79960000
0.48514122,0.34408000,0.79968000
0.48510566,0.34416000,0.79968000
0.48502365,0.34424000,0.79968000
0.48491719,0.34432000,0.79984000
0.48499537,0.34432000,0.79968000
0.48495561,0.34432000,0.79976000
0.48484647,0.34440000,0.79984000
0.48479256,0.34448000,0.79984000
0.48471290,0.34456000,0.79984000
0.48440585,0.34464000,0.80016000
0.48454165,0.34464000,0.79992000
0.48421308,0.34464000,0.80032000
0.48469603,0.34464000,0.79984000
0.48440611,0.34464000,0.80008000
0.48437321,0.34464000,0.80024000
0.48448938,0.34464000,0.80000000
0.48420268,0.34472000,0.80032000
0.48416701,0.34480000,0.80032000
0.48408061,0.34488000,0.80056000
0.48407772,0.34488000,0.80064000
0.48415294,0.34488000,0.80032000
0.48396489,0.34488000,0.80072000
0.48412991,0.34488000,0.80040000
0.48409292,0.34488000,0.80048000
0.48396423,0.34488000,0.80080000
0.48393106,0.34496000,0.80080000
0.48392066,0.34504000,0.80080000
0.48386976,0.34512000,0.80080000
0.48384675,0.34520000,0.80080000
0.48381025,0.34520000,0.80088000
0.48380044,0.34528000,0.80088000
0.48361501,0.34536000,0.80088000
0.48347715,0.34544000,0.80096000
0.48360112,0.34544000,0.80088000
0.48346683,0.34552000,0.80096000
0.48337623,0.34552000,0.80104000
0.48333830,0.34560000,0.80104000
0.48326808,0.34560000,0.80112000
0.48323199,0.34560000,0.80120000
0.48319337,0.34568000,0.80120000
0.48316231,0.34568000,0.80128000
0.48305258,0.34576000,0.80128000
0.48300689,0.34576000,0.80144000
0.48303276,0.34576000,0.80136000
0.48296949,0.34584000,0.80144000
0.48292789,0.34592000,0.80152000
0.48293445,0.34592000,0.80144000
0.48271641,0.34592000,0.80168000
0.48287773,0.34592000,0.80160000
0.48262537,0.34592000,0.80176000
0.48253876,0.34600000,0.80176000
0.48249966,0.34600000,0.80184000
0.48247376,0.34608000,0.80184000
0.48246658,0.34608000,0.80192000
0.48234564,0.34616000,0.80192000
0.48227242,0.34624000,0.80200000
0.48215106,0.34624000,0.80216000
0.48218960,0.34624000,0.80208000
0.48228619,0.34624000,0.80192000
0.48212531,0.34632000,0.80216000
0.48198777,0.34640000,0.80216000
0.48197439,0.34648000,0.80216000
0.48187464,0.34656000,0.80216000
0.48187384,0.34664000,0.80216000
0.48183176,0.34672000,0.80224000
0.48186541,0.34672000,0.80216000
0.48170194,0.34672000,0.80240000
0.48162776,0.34672000,0.80256000
0.48169562,0.34672000,0.80248000
0.48182252,0.34672000,0.80232000
0.48162681,0.34680000,0.80256000
0.48146367,0.34688000,0.80280000
0.48155731,0.34688000,0.80256000
0.48144582,0.34688000,0.80288000
0.48136851,0.34688000,0.80296000
0.48135632,0.34688000,0.80304000
0.48147002,0.34688000,0.80272000
0.48148087,0.34688000,0.80264000
0.48120752,0.34696000,0.80304000
0.48110747,0.34704000,0.80304000
0.48109040,0.34712000,0.80304000
0.48104319,0.34720000,0.80304000
0.48102388,0.34720000,0.80312000
0.48092377,0.34728000,0.80312000
0.48079416,0.34736000,0.80320000
0.48090076,0.34736000,0.80312000
0.48077872,0.34736000,0.80328000
0.48070136,0.34744000,0.80336000
0.48070881,0.34744000,0.80328000
0.48051688,0.34752000,0.80336000
0.48050082,0.34760000,0.80336000
0.48045039,0.34768000,0.80336000
0.48032218,0.34768000,0.80344000
0.48032010,0.34776000,0.80344000
0.48018891,0.34776000,0.80352000
0.48017475,0.34784000,0.80352000
0.48012358,0.34792000,0.80352000
0.48009616,0.34800000,0.80352000
0.48009184,0.34808000,0.80352000
0.48007467,0.34816000,0.80352000
0.48003885,0.34824000,0.80352000
0.47969714,0.34832000,0.80384000
0.47980812,0.34832000,0.80368000
0.47989956,0.34832000,0.80352000
0.47971779,0.34832000,0.80376000
0.47989154,0.34832000,0.80360000
0.47958371,0.34840000,0.80384000
0.47950709,0.34840000,0.80392000
0.47946787,0.34848000,0.80392000
0.47945935,0.34848000,0.80400000
0.47944891,0.34848000,0.80408000
0.47942090,0.34856000,0.80408000
0.47934020,0.34864000,0.80408000
0.47905311,0.34864000,0.80432000
0.47916043,0.34864000,0.80416000
0.47905830,0.34864000,0.80424000
0.47904924,0.34864000,0.80440000
0.47903237,0.34872000,0.80440000
0.47903171,0.34872000,0.80448000
0.47897044,0.34872000,0.80456000
0.47884145,0.34880000,0.80456000
0.47879297,0.34888000,0.80456000
0.47878581,0.34896000,0.80456000
0.47878149,0.34896000,0.80464000
0.47877428,0.34904000,0.80464000
0.47872609,0.34912000,0.80464000
0.47872454,0.34920000,0.80464000
0.47850659,0.34928000,0.80464000
0.47843045,0.34928000,0.80472000
0.47842729,0.34936000,0.80472000
0.47821289,0.34944000,0.80472000
0.47816208,0.34952000,0.80480000
0.47819632,0.34952000,0.80472000
0.47814825,0.34960000,0.80480000
0.47719461,0.34968000,0.80584000
0.47785038,0.34968000,0.80512000
0.47792971,0.34968000,0.80496000
0.47775677,0.34968000,0.80528000
0.47764006,0.34968000,0.80536000
0.47786617,0.34968000,0.80504000
0.47778898,0.34968000,0.80520000
